Order_ID,Product,Vendor,Region,Country,Shipment_Mode,Order_Value_USD,Country_Risk_Index,Risk_Reason_Geo,Natural_Disaster_Risk,Climate_Zone_Detail,Supplier_Credit_Rating,Financial_Risk_Reason,DPO_Impact_Days,Cost_Competitiveness,Is_Late,Delay_Days,Delay_Root_Cause,Order_Accuracy_Rate,Capacity_Utilization,Defect_Rate,Defect_Flag,Defect_Root_Cause,Audit_Status,Regulatory_Compliance,ESG_Score,Responsiveness_Score,Innovation_Index,Collaboration_Index,Relationship_Issue
PO-20246030,Cocoa Beans,Afro_Trade_1,Region_Africa_West,Nigeria,Sea,294845,83,Sanctions,High,Wildfire Zone,BBB,Stable,52,107,0,0,On Time,98,58,0.010711801088908,0,Perfect,Certified,Pass,80,72,9.9,8.0,Good Standing
PO-20246031,Furniture,Euro_Ind_2,Region_EU_Central,Poland,Sea,193903,12,,Low,Safe Zone,A,Stable,59,101,0,0,On Time,95,56,0.0029681323069125,0,Perfect,Certified,Pass,68,71,4.0,4.3,Good Standing
PO-20246032,Fruit,LatAm_Logistics_3,Region_LatAm_South,Chile,Air,197493,87,Trade Tariffs,High,Earthquake Fault,C,Pending Lawsuit,48,97,0,0,On Time,98,48,0.0022962578121595,0,Perfect,Certified,Pass,64,74,2.9,2.5,Slow Response
PO-20246033,Chemicals,Afro_Trade_3,Region_Africa_West,Senegal,Sea,447339,79,Port Strike,High,Wildfire Zone,A,Stable,58,103,1,3,Port Congestion,96,71,0.0259370361339711,0,Perfect,Pending,Pass,76,106,9.2,6.9,Good Standing
PO-20246034,Fruit,LatAm_Logistics_1,Region_LatAm_South,Chile,Air,355323,62,Trade Tariffs,Low,Safe Zone,AA,Stable,83,100,1,17,Raw Material Shortage,97,45,0.0007290768042141,0,Perfect,Certified,Pass,91,77,9.4,2.2,Slow Response
PO-20246035,Chemicals,Euro_Ind_5,Region_EU_Central,France,Sea,216680,24,,Low,Safe Zone,A,Stable,64,105,0,0,On Time,98,49,0.032883157241823,1,Impurity Found,Pending,Pass,89,87,8.0,8.1,Good Standing
PO-20246036,Raw Materials,US_Supply_Co_1,Region_US_East,Canada,Land,470661,14,,Low,Safe Zone,A,Stable,35,100,1,15,Labor Strike,99,62,0.0195713096198087,0,Perfect,Certified,Pass,94,96,1.6,4.2,Good Standing
PO-20246037,Precision Parts,US_Supply_Co_4,Region_US_East,USA,Land,453679,14,,Low,Safe Zone,A,Stable,51,97,0,0,On Time,97,63,0.0133281620825304,0,Perfect,Certified,Pass,82,88,7.6,9.7,Good Standing
PO-20246038,Precision Parts,US_Supply_Co_4,Region_US_East,USA,Air,211379,6,,Low,Safe Zone,A,Stable,74,98,0,0,On Time,95,54,0.0057816648792488,0,Perfect,Certified,Pass,106,71,8.4,6.0,Good Standing
PO-20246039,Copper,LatAm_Logistics_4,Region_LatAm_South,Chile,Air,315259,66,Border Closure,Low,Safe Zone,A,Stable,32,96,1,3,Labor Strike,96,67,0.0052052891923209,0,Perfect,Certified,Pass,66,88,1.4,3.8,Management Change
PO-20246040,Lithium Batteries,LatAm_Logistics_3,Region_LatAm_South,Chile,Air,223909,69,Port Strike,Low,Safe Zone,C,Credit Downgrade,81,103,1,7,Port Congestion,95,65,0.0312274092454621,1,Voltage Instability,Failed,Pass,73,84,8.2,8.9,Good Standing
PO-20246041,Coffee Beans,LatAm_Logistics_2,Region_LatAm_South,Brazil,Air,15355,74,Border Closure,High,Flood Plain,A,Stable,35,105,1,17,Labor Strike,97,61,0.0041167305215469,0,Perfect,Certified,Pass,68,91,9.5,7.1,Good Standing
PO-20246042,Auto Parts,Asia_Tech_3,Region_Asia_Pacific,Japan,Air,286095,59,,Low,Safe Zone,BB,Liquidity Crisis,54,106,0,0,On Time,98,55,0.0017320841430416,0,Perfect,Certified,Pass,81,84,7.0,1.7,Pricing Conflict
PO-20246043,Cocoa Beans,Afro_Trade_1,Region_Africa_West,Ghana,Sea,446226,94,Border Closure,High,Typhoon Belt,C,High Debt Ratio,53,99,0,0,On Time,98,34,0.0198392719438098,0,Perfect,Certified,Pass,76,93,8.5,5.7,Good Standing
PO-20246044,Bananas/Fruit,US_Supply_Co_4,Region_US_East,Panama,Land,293111,9,,Low,Safe Zone,A,Stable,41,98,0,0,On Time,99,55,0.0211410630000914,0,Perfect,Certified,Pass,77,95,9.7,9.1,Good Standing
PO-20246045,Industrial Machinery,Euro_Ind_5,Region_EU_Central,Sweden,Air,310232,33,,Low,Safe Zone,A,Stable,85,90,0,0,On Time,98,70,0.0142387230262847,0,Perfect,Certified,Pass,74,73,8.0,8.9,Good Standing
PO-20246046,Oil/Petroleum,Afro_Trade_2,Region_Africa_West,Cameroon,Sea,294526,95,Sanctions,High,Monsoon Region,A,Stable,34,101,0,0,On Time,100,60,0.0244621044936173,0,Perfect,Certified,Pass,32,77,5.2,6.8,Good Standing
PO-20246047,Seafood,US_Supply_Co_5,Region_US_East,Panama,Land,162513,17,,Low,Safe Zone,BBB,Stable,80,97,1,3,Machinery Breakdown,97,75,0.0045941236181644,0,Perfect,Certified,Pass,78,92,8.5,6.8,Good Standing
PO-20246048,Cocoa Beans,Afro_Trade_3,Region_Africa_West,Nigeria,Air,259159,63,Civil Unrest,Low,Safe Zone,BBB,Stable,75,96,1,17,Raw Material Shortage,99,63,0.0174255194703659,0,Perfect,Certified,Pass,94,95,4.2,4.7,Good Standing
PO-20246049,Agri Products,Euro_Ind_4,Region_EU_Central,Spain,Sea,451575,20,,Low,Safe Zone,AA,Stable,72,101,0,0,On Time,98,38,0.0207260873706255,0,Perfect,Certified,Pass,53,90,8.5,7.7,Good Standing
PO-20246050,Iron Ore,LatAm_Logistics_4,Region_LatAm_South,Brazil,Air,419567,55,,Low,Safe Zone,A,Stable,56,102,0,0,On Time,99,76,0.018512042431537,0,Perfect,Certified,Pass,116,95,1.5,2.6,Management Change
PO-20246051,Fruit,LatAm_Logistics_3,Region_LatAm_South,Chile,Air,441265,68,Border Closure,Low,Safe Zone,AA,Stable,54,98,1,6,Raw Material Shortage,96,60,0.0020562480896014,0,Perfect,Certified,Pass,36,91,4.0,7.1,Good Standing
PO-20246052,Cocoa Beans,Afro_Trade_1,Region_Africa_West,Ivory Coast,Sea,28440,100,Border Closure,High,Monsoon Region,BBB,Stable,56,102,1,3,Customs Hold,97,42,0.0378949543259889,1,Pest Infestation,Pending,Pass,120,87,7.9,8.3,Good Standing
PO-20246053,Iron Ore,LatAm_Logistics_4,Region_LatAm_South,Brazil,Sea,72099,75,Border Closure,High,Flood Plain,A,Stable,56,99,0,0,On Time,95,59,0.0249562020352889,0,Perfect,Pending,Fail,81,62,4.2,7.7,Good Standing
PO-20246054,Auto Parts,US_Supply_Co_4,Region_US_East,Canada,Land,192474,32,,Low,Safe Zone,A,Stable,35,100,0,0,On Time,99,74,0.0211565957573126,0,Perfect,Certified,Pass,59,84,5.6,6.5,Good Standing
PO-20246055,Copper,LatAm_Logistics_4,Region_LatAm_South,Peru,Air,148730,70,Port Strike,Low,Safe Zone,A,Stable,86,99,0,0,On Time,100,76,0.0046120614738407,0,Perfect,Certified,Pass,35,74,7.0,5.7,Good Standing
PO-20246056,Corn/Wheat,LatAm_Logistics_4,Region_LatAm_South,Argentina,Air,262655,77,Sanctions,High,Typhoon Belt,C,Liquidity Crisis,85,92,1,3,Port Congestion,97,69,0.0192621109835301,0,Perfect,Pending,Pass,94,85,10.0,1.8,Contract Dispute
PO-20246057,Crude Oil,Afro_Trade_1,Region_Africa_West,Nigeria,Sea,346929,83,Port Strike,High,Typhoon Belt,A,Stable,39,103,0,0,On Time,98,48,0.0128276770384795,0,Perfect,Certified,Pass,105,91,9.2,6.1,Good Standing
PO-20246058,Wood/Lumber,US_Supply_Co_2,Region_US_East,Canada,Air,212437,0,,Low,Safe Zone,AA,Stable,32,100,0,0,On Time,95,50,0.0159172267196017,0,Perfect,Certified,Pass,58,98,3.7,3.3,Contract Dispute
PO-20246059,Precision Parts,US_Supply_Co_2,Region_US_East,USA,Air,96488,21,,Low,Safe Zone,A,Stable,58,91,1,15,Machinery Breakdown,97,71,0.0078479851658082,0,Perfect,Certified,Pass,86,76,7.3,5.8,Good Standing
PO-20246060,Raw Materials,US_Supply_Co_4,Region_US_East,Canada,Air,103323,0,,Low,Safe Zone,A,Stable,82,99,0,0,On Time,98,42,0.0030769799853347,0,Perfect,Certified,Pass,92,90,7.1,9.0,Good Standing
PO-20246061,Lithium Batteries,LatAm_Logistics_2,Region_LatAm_South,Chile,Sea,106651,64,Sanctions,Low,Safe Zone,AA,Stable,35,98,1,13,Customs Hold,98,55,0.0083694956443877,0,Perfect,Certified,Pass,62,90,1.5,7.0,Good Standing
PO-20246062,Palm Oil,Asia_Tech_5,Region_Asia_Pacific,Malaysia,Sea,57509,37,,Low,Safe Zone,BB,Pending Lawsuit,46,105,1,20,Raw Material Shortage,99,35,0.0076433765961892,0,Perfect,Certified,Pass,54,68,5.8,2.1,Slow Response
PO-20246063,Copper,Euro_Ind_5,Region_EU_Central,Poland,Sea,118306,1,,Low,Safe Zone,C,High Debt Ratio,72,86,0,0,On Time,100,60,0.0046708624122774,0,Perfect,Certified,Pass,78,98,9.1,6.3,Good Standing
PO-20246064,Auto Parts,Euro_Ind_1,Region_EU_Central,Sweden,Air,279187,14,,Low,Safe Zone,A,Stable,57,108,0,0,On Time,97,73,0.0028198710930293,0,Perfect,Certified,Pass,62,78,5.6,6.3,Good Standing
PO-20246065,Soybeans,LatAm_Logistics_1,Region_LatAm_South,Argentina,Sea,468179,76,Civil Unrest,High,Earthquake Fault,AAA,Stable,31,104,0,0,On Time,97,61,0.0143120185196161,0,Perfect,Certified,Pass,51,80,3.9,9.4,Good Standing
PO-20246066,Textiles,Euro_Ind_1,Region_EU_Central,Spain,Sea,438882,30,,Low,Safe Zone,AA,Stable,81,99,0,0,On Time,99,50,0.0002992425796846,0,Perfect,Certified,Pass,95,97,7.3,2.7,Slow Response
PO-20246067,Raw Materials,US_Supply_Co_3,Region_US_East,Canada,Land,462278,15,,Low,Safe Zone,BBB,Stable,81,93,0,0,On Time,95,38,0.0241520909711371,0,Perfect,Certified,Pass,85,82,5.1,1.6,Management Change
PO-20246068,Textiles,Euro_Ind_2,Region_EU_Central,Spain,Air,497088,16,,Low,Safe Zone,BB,Credit Downgrade,78,97,0,0,On Time,94,61,0.0132971528284874,0,Perfect,Certified,Pass,58,102,1.3,9.3,Good Standing
PO-20246069,Wood/Lumber,US_Supply_Co_1,Region_US_East,Canada,Air,426401,6,,Low,Safe Zone,A,Stable,55,101,0,0,On Time,100,59,0.0057374664722348,0,Perfect,Certified,Pass,101,87,4.1,9.4,Good Standing
PO-20246070,Aerospace Parts,Euro_Ind_5,Region_EU_Central,France,Air,79900,30,,Low,Safe Zone,C,Credit Downgrade,68,100,0,0,On Time,100,63,0.0061554934897208,0,Perfect,Certified,Pass,70,79,7.0,6.8,Good Standing
PO-20246071,Industrial Machinery,Euro_Ind_1,Region_EU_Central,Sweden,Air,228106,30,,Low,Safe Zone,A,Stable,56,103,1,17,Machinery Breakdown,95,70,0.0239280590997819,0,Perfect,Certified,Pass,91,86,4.5,3.4,Slow Response
PO-20246072,Auto Parts,US_Supply_Co_4,Region_US_East,Canada,Air,83810,0,,Low,Safe Zone,A,Stable,88,94,1,17,Raw Material Shortage,97,54,0.024910218177528,0,Perfect,Certified,Pass,87,96,1.0,8.1,Good Standing
PO-20246073,Oil/Petroleum,LatAm_Logistics_2,Region_LatAm_South,Colombia,Sea,392712,74,Civil Unrest,High,Wildfire Zone,BB,Pending Lawsuit,53,99,0,0,On Time,98,50,0.0185121710214202,0,Perfect,Certified,Pass,85,85,5.9,7.2,Good Standing
PO-20246074,Gold/Silver,LatAm_Logistics_4,Region_LatAm_South,Peru,Sea,357421,85,Trade Tariffs,High,Monsoon Region,A,Stable,40,103,0,0,On Time,93,56,0.0085753443066546,0,Perfect,Certified,Pass,97,67,6.0,5.9,Good Standing
PO-20246075,Corn/Wheat,US_Supply_Co_5,Region_US_East,USA,Air,470334,25,,Low,Safe Zone,A,Stable,61,92,0,0,On Time,96,44,0.0023530911668376,0,Perfect,Certified,Pass,72,78,1.3,4.8,Good Standing
PO-20246076,Seafood,US_Supply_Co_3,Region_US_East,Panama,Land,94773,17,,Low,Safe Zone,AA,Stable,78,99,0,0,On Time,98,48,0.0049287070171258,0,Perfect,Certified,Pass,73,97,5.4,4.8,Good Standing
PO-20246077,Cocoa Beans,Afro_Trade_2,Region_Africa_West,Ivory Coast,Sea,12118,91,Port Strike,High,Wildfire Zone,BBB,Stable,58,107,1,13,Machinery Breakdown,99,66,0.0024844605007947,0,Perfect,Certified,Pass,75,89,8.5,1.2,Management Change
PO-20246078,Spices,Asia_Tech_4,Region_Asia_Pacific,India,Sea,405680,24,,Low,Safe Zone,C,Merger Uncertainty,54,101,0,0,On Time,96,50,0.0055866498658473,0,Perfect,Certified,Pass,95,77,7.5,3.5,Slow Response
PO-20246079,Spices,Asia_Tech_4,Region_Asia_Pacific,India,Air,35029,35,,Low,Safe Zone,BB,High Debt Ratio,32,96,1,4,Machinery Breakdown,98,81,0.0173604495033991,0,Perfect,Certified,Pass,99,98,7.5,7.7,Good Standing
PO-20246080,Copper,LatAm_Logistics_3,Region_LatAm_South,Chile,Air,421476,82,Civil Unrest,High,Wildfire Zone,AAA,Stable,69,96,0,0,On Time,96,72,0.0090658666695649,0,Perfect,Certified,Pass,85,74,1.4,8.0,Good Standing
PO-20246081,Cocoa Beans,Afro_Trade_2,Region_Africa_West,Ghana,Sea,168886,98,Sanctions,High,Flood Plain,AAA,Stable,41,102,1,19,Port Congestion,96,71,0.0185924226181698,0,Perfect,Certified,Pass,62,83,8.8,4.3,Good Standing
PO-20246082,Coffee Beans,LatAm_Logistics_1,Region_LatAm_South,Colombia,Air,271852,62,Sanctions,Low,Safe Zone,AA,Stable,49,109,1,20,Customs Hold,98,58,0.0139461974549498,0,Perfect,Pending,Pass,51,82,5.0,9.3,Good Standing
PO-20246083,Fish/Seafood,Afro_Trade_2,Region_Africa_West,Senegal,Sea,176410,100,Trade Tariffs,High,Flood Plain,AA,Stable,40,103,0,0,On Time,100,48,0.004961394478045,0,Perfect,Certified,Pass,82,84,3.2,7.4,Good Standing
PO-20246084,Oil/Petroleum,LatAm_Logistics_4,Region_LatAm_South,Colombia,Air,310335,47,,Low,Safe Zone,AA,Stable,39,95,0,0,On Time,97,63,0.0185562023022718,0,Perfect,Certified,Pass,64,103,2.7,5.1,Good Standing
PO-20246085,Auto Parts,Asia_Tech_3,Region_Asia_Pacific,Thailand,Sea,75036,48,,Low,Safe Zone,AAA,Stable,87,98,0,0,On Time,100,55,0.0017991158156997,0,Perfect,Certified,Pass,76,101,9.4,3.9,Pricing Conflict
PO-20246086,Coffee Beans,Afro_Trade_3,Region_Africa_West,Ivory Coast,Air,323190,100,Trade Tariffs,High,Wildfire Zone,BBB,Stable,61,97,1,12,Labor Strike,97,69,0.0160234350418108,0,Perfect,Certified,Pass,48,87,2.3,6.1,Good Standing
PO-20246087,Cocoa Beans,Afro_Trade_2,Region_Africa_West,Ivory Coast,Air,434616,92,Trade Tariffs,High,Typhoon Belt,AA,Stable,87,96,0,0,On Time,97,84,0.0201783279594664,0,Perfect,Pending,Pass,71,75,8.1,5.3,Good Standing
PO-20246088,Microchips,Asia_Tech_5,Region_Asia_Pacific,South Korea,Air,167897,44,,Low,Safe Zone,AAA,Stable,81,102,0,0,On Time,100,48,0.0245516720858891,0,Perfect,Certified,Pass,79,75,9.8,7.7,Good Standing
PO-20246089,Lithium Batteries,Asia_Tech_5,Region_Asia_Pacific,China,Sea,361897,36,,Low,Safe Zone,A,Stable,76,87,1,17,Machinery Breakdown,95,70,0.0028011440629727,0,Perfect,Certified,Pass,90,71,9.4,7.5,Good Standing
PO-20246090,Wood/Lumber,US_Supply_Co_1,Region_US_East,Canada,Land,277090,0,,Low,Safe Zone,AA,Stable,89,100,0,0,On Time,97,80,0.0149610566678435,0,Perfect,Certified,Pass,76,89,4.4,7.9,Good Standing
PO-20246091,Coffee Beans,Asia_Tech_3,Region_Asia_Pacific,Vietnam,Sea,417197,39,,Low,Safe Zone,C,Credit Downgrade,58,102,0,0,On Time,97,65,0.018235337520488,0,Perfect,Certified,Pass,76,81,9.4,8.8,Good Standing
PO-20246092,Medical Devices,US_Supply_Co_5,Region_US_East,USA,Land,276819,5,,Low,Safe Zone,AA,Stable,55,103,0,0,On Time,94,75,0.0229923251842357,0,Perfect,Certified,Pass,54,80,4.6,1.5,Slow Response
PO-20246093,Medical Devices,US_Supply_Co_3,Region_US_East,Costa Rica,Land,205301,9,,Low,Safe Zone,BBB,Stable,42,100,0,0,On Time,97,62,0.0179687663246304,0,Perfect,Certified,Pass,63,73,1.2,8.9,Good Standing
PO-20246094,Auto Parts,Euro_Ind_3,Region_EU_Central,Spain,Air,478491,0,,Low,Safe Zone,A,Stable,86,96,0,0,On Time,97,63,0.0125519793633041,0,Perfect,Certified,Pass,53,86,5.8,6.0,Good Standing
PO-20246095,Fish/Seafood,Afro_Trade_3,Region_Africa_West,Senegal,Air,156394,94,Port Strike,High,Earthquake Fault,A,Stable,52,102,1,3,Raw Material Shortage,96,50,0.0361839235952944,1,General Defect,Pending,Pass,66,90,3.4,7.0,Good Standing
PO-20246096,Oil/Petroleum,LatAm_Logistics_1,Region_LatAm_South,Colombia,Air,100112,71,Border Closure,High,Earthquake Fault,A,Stable,73,106,0,0,On Time,99,74,0.0075029242155928,0,Perfect,Certified,Pass,73,83,2.2,4.7,Good Standing
PO-20246097,Bananas/Fruit,US_Supply_Co_3,Region_US_East,Panama,Air,39792,9,,Low,Safe Zone,A,Stable,68,100,0,0,On Time,96,42,0.0145486716311696,0,Perfect,Certified,Pass,70,86,8.6,6.5,Good Standing
PO-20246098,Precision Parts,US_Supply_Co_2,Region_US_East,USA,Land,295182,5,,Low,Safe Zone,C,Pending Lawsuit,39,109,1,19,Machinery Breakdown,97,78,0.0035643671797471,0,Perfect,Certified,Pass,85,81,5.5,10.0,Good Standing
PO-20246099,Coffee Beans,Asia_Tech_6,Region_Asia_Pacific,Vietnam,Air,289692,35,,Low,Safe Zone,BBB,Stable,54,102,0,0,On Time,99,83,0.0116495110172069,0,Perfect,Certified,Pass,71,94,1.7,2.7,Pricing Conflict
PO-20246100,Lithium Batteries,LatAm_Logistics_1,Region_LatAm_South,Argentina,Sea,140008,75,Border Closure,High,Typhoon Belt,C,Merger Uncertainty,78,94,1,17,Labor Strike,99,45,0.0084289548730379,0,Perfect,Certified,Pass,77,79,9.5,3.7,Slow Response
PO-20246101,Microchips,Asia_Tech_7,Region_Asia_Pacific,Japan,Air,398562,46,,Low,Safe Zone,BBB,Stable,42,96,0,0,On Time,96,53,0.0171762333804244,0,Perfect,Certified,Pass,71,66,7.8,4.5,Good Standing
PO-20246102,Textiles,Euro_Ind_1,Region_EU_Central,Spain,Air,353112,5,,Low,Safe Zone,BBB,Stable,44,90,1,19,Machinery Breakdown,98,53,0.0159846951000495,0,Perfect,Certified,Pass,58,84,6.8,4.3,Good Standing
PO-20246103,Medical Devices,US_Supply_Co_1,Region_US_East,USA,Land,36995,5,,Low,Safe Zone,A,Stable,70,104,0,0,On Time,100,52,0.0241366682000308,0,Perfect,Certified,Pass,69,86,8.7,5.8,Good Standing
PO-20246104,Coffee Beans,Asia_Tech_3,Region_Asia_Pacific,Vietnam,Air,186134,50,,Low,Safe Zone,A,Stable,32,92,1,16,Port Congestion,99,67,0.0128474614111645,0,Perfect,Certified,Pass,91,76,2.0,9.5,Good Standing
PO-20246105,Fish/Seafood,Afro_Trade_3,Region_Africa_West,Senegal,Sea,264151,81,Port Strike,High,Flood Plain,A,Stable,54,101,0,0,On Time,91,73,0.0075472399833634,0,Perfect,Certified,Pass,88,76,8.4,9.5,Good Standing
PO-20246106,Silver,US_Supply_Co_1,Region_US_East,Mexico,Land,38822,2,,Low,Safe Zone,BBB,Stable,45,97,0,0,On Time,100,68,0.0168243568398158,0,Perfect,Certified,Pass,79,85,9.5,4.2,Good Standing
PO-20246107,Medical Devices,US_Supply_Co_1,Region_US_East,Costa Rica,Land,75700,13,,Low,Safe Zone,BBB,Stable,56,99,0,0,On Time,97,38,0.0045049123912988,0,Perfect,Certified,Pass,85,72,9.5,8.7,Good Standing
PO-20246108,Raw Cotton,LatAm_Logistics_1,Region_LatAm_South,Brazil,Air,210892,74,Border Closure,High,Monsoon Region,BBB,Stable,78,100,0,0,On Time,100,76,0.0155413828005234,0,Perfect,Certified,Pass,66,68,1.1,1.8,Contract Dispute
PO-20246109,Chemicals,Afro_Trade_2,Region_Africa_West,Senegal,Sea,104174,90,Border Closure,High,Wildfire Zone,A,Stable,58,102,0,0,On Time,98,68,0.024898717449975,0,Perfect,Certified,Pass,58,79,4.0,8.3,Good Standing
PO-20246110,Cocoa Beans,Afro_Trade_1,Region_Africa_West,Ivory Coast,Air,41488,86,Trade Tariffs,High,Monsoon Region,A,Stable,67,100,0,0,On Time,92,33,0.0138405869783666,0,Perfect,Certified,Pass,109,80,8.6,8.8,Good Standing
PO-20246111,Copper,LatAm_Logistics_3,Region_LatAm_South,Chile,Air,327188,53,,Low,Safe Zone,C,High Debt Ratio,45,102,0,0,On Time,100,70,0.0153405347560414,0,Perfect,Certified,Pass,44,80,1.5,7.4,Good Standing
PO-20246112,Steel Rolls,Asia_Tech_7,Region_Asia_Pacific,China,Sea,210408,25,,Low,Safe Zone,A,Stable,52,95,0,0,On Time,96,65,0.0204292113108538,0,Perfect,Certified,Pass,55,84,5.9,4.2,Good Standing
PO-20246113,Oil/Petroleum,Afro_Trade_1,Region_Africa_West,Cameroon,Sea,120265,91,Port Strike,High,Earthquake Fault,AA,Stable,89,103,0,0,On Time,99,53,0.0206923307749534,0,Perfect,Certified,Pass,101,81,9.8,2.9,Pricing Conflict
PO-20246114,Crude Oil,Afro_Trade_2,Region_Africa_West,Nigeria,Air,241107,79,Civil Unrest,High,Wildfire Zone,AAA,Stable,48,96,0,0,On Time,98,62,0.0533364167273017,1,Water Content High,Failed,Pass,72,85,3.8,9.1,Good Standing
PO-20246115,Luxury Goods,Euro_Ind_4,Region_EU_Central,France,Air,301104,23,,Low,Safe Zone,A,Stable,72,98,0,0,On Time,100,70,0.0198184737604104,0,Perfect,Certified,Pass,66,82,9.2,1.8,Lack of Transparency
PO-20246116,Industrial Machinery,Euro_Ind_2,Region_EU_Central,Sweden,Air,340324,15,,Low,Safe Zone,BB,Liquidity Crisis,87,94,0,0,On Time,98,66,0.0107981639916544,0,Perfect,Certified,Pass,69,70,2.7,6.7,Good Standing
PO-20246117,Agri Products,Euro_Ind_4,Region_EU_Central,Spain,Air,451613,16,,Low,Safe Zone,A,Stable,80,101,0,0,On Time,97,68,0.0178366089622106,0,Perfect,Certified,Pass,109,107,7.0,9.3,Good Standing
PO-20246118,Lithium Batteries,LatAm_Logistics_1,Region_LatAm_South,Chile,Air,439569,60,,Low,Safe Zone,A,Stable,66,98,0,0,On Time,98,58,0.0068844304142347,0,Perfect,Certified,Pass,78,79,1.2,2.8,Management Change
PO-20246119,Apparel - Summer,Asia_Tech_5,Region_Asia_Pacific,India,Air,71616,41,,Low,Safe Zone,A,Stable,65,99,0,0,On Time,98,55,0.016797169145354,0,Perfect,Certified,Pass,57,87,1.6,8.7,Good Standing
PO-20246120,Medical Devices,US_Supply_Co_1,Region_US_East,USA,Land,484008,1,,Low,Safe Zone,A,Stable,48,99,0,0,On Time,94,62,0.0022446205627773,0,Perfect,Certified,Pass,76,79,9.3,6.9,Good Standing
PO-20246121,Rubber,Afro_Trade_1,Region_Africa_West,Ivory Coast,Air,438926,100,Sanctions,High,Monsoon Region,BB,Merger Uncertainty,74,89,1,8,Port Congestion,100,57,0.0150237717765032,0,Perfect,Certified,Pass,67,71,6.1,8.9,Good Standing
PO-20246122,Medical Devices,US_Supply_Co_4,Region_US_East,Costa Rica,Land,108204,12,,Low,Safe Zone,A,Stable,69,104,0,0,On Time,99,73,0.019399697480365,0,Perfect,Certified,Pass,66,102,3.2,3.0,Management Change
PO-20246123,Cocoa Beans,Afro_Trade_3,Region_Africa_West,Ivory Coast,Sea,263744,94,Port Strike,High,Earthquake Fault,A,Stable,44,96,1,6,Port Congestion,100,56,0.0210453796490803,0,Perfect,Certified,Pass,41,67,9.5,7.9,Good Standing
PO-20246124,Chemicals,Afro_Trade_1,Region_Africa_West,Senegal,Air,238614,83,Civil Unrest,High,Flood Plain,C,Pending Lawsuit,70,110,1,7,Port Congestion,99,55,0.0068605984154862,0,Perfect,Certified,Pass,65,97,5.7,8.1,Good Standing
PO-20246125,Medical Devices,US_Supply_Co_3,Region_US_East,Costa Rica,Land,126966,0,,Low,Safe Zone,C,High Debt Ratio,76,93,0,0,On Time,94,45,0.0109656193193492,0,Perfect,Pending,Pass,41,74,6.4,4.5,Good Standing
PO-20246126,Auto Parts,Euro_Ind_2,Region_EU_Central,Poland,Sea,236245,30,,Low,Safe Zone,AA,Stable,41,97,0,0,On Time,95,68,0.0138013098595874,0,Perfect,Certified,Pass,78,105,4.8,3.4,Management Change
PO-20246127,Iron Ore,LatAm_Logistics_2,Region_LatAm_South,Brazil,Sea,330021,58,,Low,Safe Zone,BB,Liquidity Crisis,58,100,1,9,Customs Hold,98,61,0.0212493863128625,0,Perfect,Certified,Pass,74,86,7.3,3.9,Slow Response
PO-20246128,Coffee Beans,LatAm_Logistics_1,Region_LatAm_South,Brazil,Sea,85696,86,Trade Tariffs,High,Flood Plain,A,Stable,58,96,1,9,Port Congestion,96,42,0.0158245120958382,0,Perfect,Pending,Pass,67,85,3.8,2.9,Pricing Conflict
PO-20246129,Industrial Machinery,Euro_Ind_4,Region_EU_Central,Sweden,Sea,113739,36,,Low,Safe Zone,A,Stable,63,99,0,0,On Time,99,40,0.0019517875271115,0,Perfect,Certified,Pass,57,92,2.2,9.8,Good Standing
PO-20246130,Plastic Resins,Asia_Tech_2,Region_Asia_Pacific,China,Air,408892,36,,Low,Safe Zone,AAA,Stable,82,101,0,0,On Time,99,35,0.0243101351901452,0,Perfect,Certified,Pass,97,86,7.3,1.9,Lack of Transparency
PO-20246131,Textiles,Euro_Ind_2,Region_EU_Central,Spain,Sea,443442,35,,Low,Safe Zone,BB,Pending Lawsuit,83,103,0,0,On Time,100,48,0.0333186567527653,1,Color Mismatch,Pending,Pass,75,95,6.6,7.1,Good Standing
PO-20246132,Corn/Wheat,LatAm_Logistics_2,Region_LatAm_South,Argentina,Sea,409182,64,Trade Tariffs,Low,Safe Zone,A,Stable,59,99,1,10,Customs Hold,96,37,0.0105025399122547,0,Perfect,Certified,Pass,74,92,3.6,4.9,Good Standing
PO-20246133,Wine/Beverage,Euro_Ind_3,Region_EU_Central,France,Sea,153764,30,,Low,Safe Zone,AAA,Stable,55,93,0,0,On Time,96,36,0.0083721272982853,0,Perfect,Certified,Pass,89,95,1.8,2.6,Pricing Conflict
PO-20246134,Food & Grocery,Afro_Trade_3,Region_Africa_West,Nigeria,Sea,238648,100,Sanctions,High,Monsoon Region,AA,Stable,65,98,1,20,Machinery Breakdown,94,69,0.0092942452553756,0,Perfect,Certified,Pass,61,82,1.7,4.6,Good Standing
PO-20246135,Chemicals,Euro_Ind_4,Region_EU_Central,Netherlands,Sea,58035,38,,Low,Safe Zone,AA,Stable,49,101,1,13,Labor Strike,95,73,0.0022611857282724,0,Perfect,Certified,Pass,82,95,8.6,6.9,Good Standing
PO-20246136,Seafood,US_Supply_Co_2,Region_US_East,Panama,Air,149194,0,,Low,Safe Zone,BBB,Stable,32,95,0,0,On Time,97,55,0.0234366233173075,0,Perfect,Certified,Pass,58,102,1.1,4.2,Good Standing
